fips_code,year,ru_code,ruc_label
12053,1990,0,NA
12053,1980,1,Metro - largest population
12053,1970,6,Nonmetro - urban smaller pop. adjacent to metro area
12055,2014_18,3,Metro - smallest population
12055,2000,4,Nonmetro - urban larger pop. adjacent to metro area
12055,1990,6,Nonmetro - urban smaller pop. adjacent to metro area
12055,1980,6,Nonmetro - urban smaller pop. adjacent to metro area
12055,1970,6,Nonmetro - urban smaller pop. adjacent to metro area
12057,2014_18,1,Metro - largest population
12057,2000,1,Metro - largest population
12057,1990,0,NA
12057,1980,0,NA
12057,1970,0,NA
12059,2014_18,6,Nonmetro - urban smaller pop. adjacent to metro area
12059,2000,6,Nonmetro - urban smaller pop. adjacent to metro area
12059,1990,7,Nonmetro - urban smaller pop. not adjacent to metro area
12059,1980,7,Nonmetro - urban smaller pop. not adjacent to metro area
12059,1970,9,Nonmetro - rural not adjacent to metro area
12061,2014_18,3,Metro - smallest population
12061,2000,3,Metro - smallest population
12061,1990,4,Nonmetro - urban larger pop. adjacent to metro area
12061,1980,4,Nonmetro - urban larger pop. adjacent to metro area
12061,1970,4,Nonmetro - urban larger pop. adjacent to metro area
12063,2014_18,6,Nonmetro - urban smaller pop. adjacent to metro area
12063,2000,6,Nonmetro - urban smaller pop. adjacent to metro area
12063,1990,6,Nonmetro - urban smaller pop. adjacent to metro area
12063,1980,6,Nonmetro - urban smaller pop. adjacent to metro area
12063,1970,7,Nonmetro - urban smaller pop. not adjacent to metro area
12065,2014_18,2,Metro - medium population
12065,2000,2,Metro - medium population
12065,1990,6,Nonmetro - urban smaller pop. adjacent to metro area
12065,1980,6,Nonmetro - urban smaller pop. adjacent to metro area
12065,1970,8,Nonmetro - rural adjacent to metro area
12067,2014_18,9,Nonmetro - rural not adjacent to metro area
12067,2000,8,Nonmetro - rural adjacent to metro area
12067,1990,9,Nonmetro - rural not adjacent to metro area
12067,1980,9,Nonmetro - rural not adjacent to metro area
12067,1970,9,Nonmetro - rural not adjacent to metro area
12069,2014_18,1,Metro - largest population
12069,2000,1,Metro - largest population
12069,1990,1,Metro - largest population
12069,1980,4,Nonmetro - urban larger pop. adjacent to metro area
12069,1970,4,Nonmetro - urban larger pop. adjacent to metro area
12071,2014_18,2,Metro - medium population
12071,2000,2,Metro - medium population
12071,1990,2,Metro - medium population
12071,1980,3,Metro - smallest population
12071,1970,3,Metro - smallest population
12073,2014_18,2,Metro - medium population
12073,2000,2,Metro - medium population
12073,1990,3,Metro - smallest population
12073,1980,3,Metro - smallest population
12073,1970,3,Metro - smallest population
12075,2014_18,6,Nonmetro - urban smaller pop. adjacent to metro area
12075,2000,8,Nonmetro - rural adjacent to metro area
12075,1990,8,Nonmetro - rural adjacent to metro area
12075,1980,8,Nonmetro - rural adjacent to metro area
12075,1970,8,Nonmetro - rural adjacent to metro area
12077,2014_18,8,Nonmetro - rural adjacent to metro area
12077,2000,8,Nonmetro - rural adjacent to metro area
12077,1990,8,Nonmetro - rural adjacent to metro area
12077,1980,8,Nonmetro - rural adjacent to metro area
12077,1970,8,Nonmetro - rural adjacent to metro area
12079,2014_18,6,Nonmetro - urban smaller pop. adjacent to metro area
12079,2000,6,Nonmetro - urban smaller pop. adjacent to metro area
12079,1990,7,Nonmetro - urban smaller pop. not adjacent to metro area
12079,1980,7,Nonmetro - urban smaller pop. not adjacent to metro area
12079,1970,7,Nonmetro - urban smaller pop. not adjacent to metro area
12081,2014_18,2,Metro - medium population
12081,2000,2,Metro - medium population
12081,1990,2,Metro - medium population
12081,1980,3,Metro - smallest population
12081,1970,4,Nonmetro - urban larger pop. adjacent to metro area
12083,2014_18,2,Metro - medium population
12083,2000,2,Metro - medium population
12083,1990,3,Metro - smallest population
12083,1980,3,Metro - smallest population
12083,1970,4,Nonmetro - urban larger pop. adjacent to metro area
12085,2014_18,2,Metro - medium population
12085,2000,2,Metro - medium population
12085,1990,2,Metro - medium population
12085,1980,3,Metro - smallest population
12085,1970,6,Nonmetro - urban smaller pop. adjacent to metro area
12086,2014_18,1,Metro - largest population
12086,2000,1,Metro - largest population
12086,1990,0,NA
12086,1980,NA,NA
12086,1970,NA,NA
12087,2014_18,4,Nonmetro - urban larger pop. adjacent to metro area
12087,2000,4,Nonmetro - urban larger pop. adjacent to metro area
12087,1990,4,Nonmetro - urban larger pop. adjacent to metro area
12087,1980,5,Nonmetro - urban larger pop. not adjacent to metro area
12087,1970,4,Nonmetro - urban larger pop. adjacent to metro area
12089,2014_18,1,Metro - largest population
12089,2000,1,Metro - largest population
12089,1990,2,Metro - medium population
12089,1980,2,Metro - medium population
12089,1970,2,Metro - medium population
12091,2014_18,3,Metro - smallest population
12091,2000,3,Metro - smallest population
12091,1990,3,Metro - smallest population
12091,1980,3,Metro - smallest population
12091,1970,4,Nonmetro - urban larger pop. adjacent to metro area
12093,2014_18,4,Nonmetro - urban larger pop. adjacent to metro area
12093,2000,4,Nonmetro - urban larger pop. adjacent to metro area
12093,1990,6,Nonmetro - urban smaller pop. adjacent to metro area
12093,1980,6,Nonmetro - urban smaller pop. adjacent to metro area
12093,1970,7,Nonmetro - urban smaller pop. not adjacent to metro area
12095,2014_18,1,Metro - largest population
12095,2000,1,Metro - largest population
12095,1990,0,NA
12095,1980,2,Metro - medium population
12095,1970,2,Metro - medium population
12097,2014_18,1,Metro - largest population
12097,2000,1,Metro - largest population
12097,1990,1,Metro - largest population
12097,1980,2,Metro - medium population
12097,1970,2,Metro - medium population
12099,2014_18,1,Metro - largest population
12099,2000,1,Metro - largest population
12099,1990,2,Metro - medium population
12099,1980,2,Metro - medium population
12099,1970,2,Metro - medium population
12101,2014_18,1,Metro - largest population
12101,2000,1,Metro - largest population
12101,1990,0,NA
12101,1980,1,Metro - largest population
12101,1970,1,Metro - largest population
12103,2014_18,1,Metro - largest population
12103,2000,1,Metro - largest population
12103,1990,0,NA
12103,1980,1,Metro - largest population
12103,1970,0,NA
12105,2014_18,2,Metro - medium population
12105,2000,2,Metro - medium population
12105,1990,2,Metro - medium population
12105,1980,2,Metro - medium population
12105,1970,3,Metro - smallest population
12107,2014_18,4,Nonmetro - urban larger pop. adjacent to metro area
12107,2000,4,Nonmetro - urban larger pop. adjacent to metro area
12107,1990,6,Nonmetro - urban smaller pop. adjacent to metro area
12107,1980,6,Nonmetro - urban smaller pop. adjacent to metro area
12107,1970,6,Nonmetro - urban smaller pop. adjacent to metro area
12109,2014_18,1,Metro - largest population
12109,2000,1,Metro - largest population
12109,1990,2,Metro - medium population
12109,1980,2,Metro - medium population
12109,1970,2,Metro - medium population
12111,2014_18,2,Metro - medium population
12111,2000,2,Metro - medium population
12111,1990,2,Metro - medium population
12111,1980,3,Metro - smallest population
12111,1970,5,Nonmetro - urban larger pop. not adjacent to metro area
12113,2014_18,2,Metro - medium population
12113,2000,2,Metro - medium population
12113,1990,2,Metro - medium population
12113,1980,2,Metro - medium population
12113,1970,3,Metro - smallest population
12115,2014_18,2,Metro - medium population
12115,2000,2,Metro - medium population
12115,1990,2,Metro - medium population
12115,1980,3,Metro - smallest population
12115,1970,3,Metro - smallest population
12117,2014_18,1,Metro - largest population
12117,2000,1,Metro - largest population
12117,1990,0,NA
12117,1980,2,Metro - medium population
12117,1970,2,Metro - medium population
12119,2014_18,3,Metro - smallest population
12119,2000,4,Nonmetro - urban larger pop. adjacent to metro area
12119,1990,6,Nonmetro - urban smaller pop. adjacent to metro area
12119,1980,6,Nonmetro - urban smaller pop. adjacent to metro area
12119,1970,8,Nonmetro - rural adjacent to metro area
12121,2014_18,6,Nonmetro - urban smaller pop. adjacent to metro area
12121,2000,6,Nonmetro - urban smaller pop. adjacent to metro area
12121,1990,7,Nonmetro - urban smaller pop. not adjacent to metro area
12121,1980,7,Nonmetro - urban smaller pop. not adjacent to metro area
12121,1970,7,Nonmetro - urban smaller pop. not adjacent to metro area
12123,2014_18,6,Nonmetro - urban smaller pop. adjacent to metro area
12123,2000,6,Nonmetro - urban smaller pop. adjacent to metro area
12123,1990,7,Nonmetro - urban smaller pop. not adjacent to metro area
12123,1980,7,Nonmetro - urban smaller pop. not adjacent to metro area
12123,1970,7,Nonmetro - urban smaller pop. not adjacent to metro area
12125,2014_18,6,Nonmetro - urban smaller pop. adjacent to metro area
12125,2000,6,Nonmetro - urban smaller pop. adjacent to metro area
12125,1990,8,Nonmetro - rural adjacent to metro area
12125,1980,8,Nonmetro - rural adjacent to metro area
12125,1970,8,Nonmetro - rural adjacent to metro area
12127,2014_18,2,Metro - medium population
12127,2000,2,Metro - medium population
12127,1990,2,Metro - medium population
12127,1980,2,Metro - medium population
12127,1970,3,Metro - smallest population
12129,2014_18,2,Metro - medium population
12129,2000,2,Metro - medium population
12129,1990,8,Nonmetro - rural adjacent to metro area
12129,1980,8,Nonmetro - rural adjacent to metro area
12129,1970,3,Metro - smallest population
12131,2014_18,3,Metro - smallest population
12131,2000,6,Nonmetro - urban smaller pop. adjacent to metro area
12131,1990,6,Nonmetro - urban smaller pop. adjacent to metro area
12131,1980,6,Nonmetro - urban smaller pop. adjacent to metro area
12131,1970,7,Nonmetro - urban smaller pop. not adjacent to metro area
12133,2014_18,6,Nonmetro - urban smaller pop. adjacent to metro area
12133,2000,6,Nonmetro - urban smaller pop. adjacent to metro area
12133,1990,6,Nonmetro - urban smaller pop. adjacent to metro area
12133,1980,6,Nonmetro - urban smaller pop. adjacent to metro area
12133,1970,7,Nonmetro - urban smaller pop. not adjacent to metro area
13001,2014_18,7,Nonmetro - urban smaller pop. not adjacent to metro area
13001,2000,7,Nonmetro - urban smaller pop. not adjacent to metro area
13001,1990,7,Nonmetro - urban smaller pop. not adjacent to metro area
13001,1980,7,Nonmetro - urban smaller pop. not adjacent to metro area
13001,1970,7,Nonmetro - urban smaller pop. not adjacent to metro area
13003,2014_18,9,Nonmetro - rural not adjacent to metro area
13003,2000,9,Nonmetro - rural not adjacent to metro area
13003,1990,9,Nonmetro - rural not adjacent to metro area
13003,1980,9,Nonmetro - rural not adjacent to metro area
13003,1970,9,Nonmetro - rural not adjacent to metro area
13005,2014_18,7,Nonmetro - urban smaller pop. not adjacent to metro area
13005,2000,7,Nonmetro - urban smaller pop. not adjacent to metro area
13005,1990,7,Nonmetro - urban smaller pop. not adjacent to metro area
13005,1980,7,Nonmetro - urban smaller pop. not adjacent to metro area
13005,1970,7,Nonmetro - urban smaller pop. not adjacent to metro area
13007,2014_18,3,Metro - smallest population
13007,2000,3,Metro - smallest population
13007,1990,8,Nonmetro - rural adjacent to metro area
13007,1980,8,Nonmetro - rural adjacent to metro area
13007,1970,8,Nonmetro - rural adjacent to metro area
13009,2014_18,4,Nonmetro - urban larger pop. adjacent to metro area
13009,2000,4,Nonmetro - urban larger pop. adjacent to metro area
13009,1990,4,Nonmetro - urban larger pop. adjacent to metro area
13009,1980,4,Nonmetro - urban larger pop. adjacent to metro area
13009,1970,4,Nonmetro - urban larger pop. adjacent to metro area
13011,2014_18,8,Nonmetro - rural adjacent to metro area
13011,2000,8,Nonmetro - rural adjacent to metro area
13011,1990,8,Nonmetro - rural adjacent to metro area
13011,1980,8,Nonmetro - rural adjacent to metro area
13011,1970,9,Nonmetro - rural not adjacent to metro area
13013,2014_18,1,Metro - largest population
13013,2000,1,Metro - largest population
13013,1990,1,Metro - largest population
13013,1980,1,Metro - largest population
13013,1970,6,Nonmetro - urban smaller pop. adjacent to metro area
13015,2014_18,1,Metro - largest population
13015,2000,1,Metro - largest population
13015,1990,1,Metro - largest population
13015,1980,6,Nonmetro - urban smaller pop. adjacent to metro area
13015,1970,6,Nonmetro - urban smaller pop. adjacent to metro area
13017,2014_18,7,Nonmetro - urban smaller pop. not adjacent to metro area
13017,2000,7,Nonmetro - urban smaller pop. not adjacent to metro area
13017,1990,7,Nonmetro - urban smaller pop. not adjacent to metro area
13017,1980,7,Nonmetro - urban smaller pop. not adjacent to metro area
13017,1970,7,Nonmetro - urban smaller pop. not adjacent to metro area
13019,2014_18,6,Nonmetro - urban smaller pop. adjacent to metro area
13019,2000,6,Nonmetro - urban smaller pop. adjacent to metro area
13019,1990,7,Nonmetro - urban smaller pop. not adjacent to metro area
13019,1980,7,Nonmetro - urban smaller pop. not adjacent to metro area
13019,1970,7,Nonmetro - urban smaller pop. not adjacent to metro area
13021,2014_18,3,Metro - smallest population
13021,2000,3,Metro - smallest population
13021,1990,2,Metro - medium population
13021,1980,2,Metro - medium population
13021,1970,3,Metro - smallest population
13023,2014_18,6,Nonmetro - urban smaller pop. adjacent to metro area
13023,2000,6,Nonmetro - urban smaller pop. adjacent to metro area
13023,1990,6,Nonmetro - urban smaller pop. adjacent to metro area
13023,1980,6,Nonmetro - urban smaller pop. adjacent to metro area
13023,1970,6,Nonmetro - urban smaller pop. adjacent to metro area
13025,2014_18,3,Metro - smallest population
13025,2000,3,Metro - smallest population
13025,1990,9,Nonmetro - rural not adjacent to metro area
13025,1980,9,Nonmetro - rural not adjacent to metro area
13025,1970,9,Nonmetro - rural not adjacent to metro area
13027,2014_18,3,Metro - smallest population
13027,2000,3,Metro - smallest population
13027,1990,7,Nonmetro - urban smaller pop. not adjacent to metro area
13027,1980,7,Nonmetro - urban smaller pop. not adjacent to metro area
13027,1970,7,Nonmetro - urban smaller pop. not adjacent to metro area
13029,2014_18,2,Metro - medium population
13029,2000,2,Metro - medium population
13029,1990,2,Metro - medium population
13029,1980,8,Nonmetro - rural adjacent to metro area
13029,1970,3,Metro - smallest population
13031,2014_18,4,Nonmetro - urban larger pop. adjacent to metro area
13031,2000,4,Nonmetro - urban larger pop. adjacent to metro area
13031,1990,6,Nonmetro - urban smaller pop. adjacent to metro area
13031,1980,6,Nonmetro - urban smaller pop. adjacent to metro area
13031,1970,6,Nonmetro - urban smaller pop. adjacent to metro area
